id,user_id,amount,type,date_time,category,icon_url
1293545,194,100,debit,2020-03-28 4:34:23,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
820410,194,10,debit,2020-03-28 20:21:51,work,https://api.kliqr.com/images/icons/tags/work.png
1140937,194,1000,debit,2020-04-04 16:50:50,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
1840837,194,100,debit,2020-04-06 7:57:06,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
1291108,194,300,debit,2020-04-13 7:15:06,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
15963,194,200,debit,2020-04-14 18:13:01,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
248560,194,20000,debit,2020-04-15 22:32:15,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
2946411,194,100,debit,2020-04-17 0:34:00,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
2959238,194,3000,debit,2020-04-18 7:13:16,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
2457442,194,50000,credit,2020-04-20 17:31:49,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
564955,194,20000,debit,2020-04-24 22:10:33,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
2193045,194,2000,credit,2020-04-27 11:10:51,health care,https://api.kliqr.com/images/icons/tags/medication.png
1326622,194,1000,debit,2020-05-07 10:33:26,rent,https://api.kliqr.com/images/icons/tags/rent.png
1865645,194,33100,debit,2020-05-08 17:39:48,church,https://api.kliqr.com/images/icons/tags/church.png
2104653,194,52.5,debit,2020-05-11 4:26:06,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
1139743,194,1000,credit,2020-05-15 22:31:59,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
1295614,194,100,debit,2020-05-17 19:37:58,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
219720,194,500,debit,2020-05-17 21:43:07,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
950754,194,80,debit,2020-05-18 2:32:31,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
75922,194,30000,debit,2020-05-20 1:21:24,gym,https://api.kliqr.com/images/icons/tags/gym.png
1159711,194,100,debit,2020-05-20 9:33:12,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
1778314,194,50,credit,2020-05-28 18:49:53,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
1890810,194,35800,debit,2020-06-05 3:13:13,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
2968859,194,3152.5,debit,2020-06-06 20:21:26,betting,https://api.kliqr.com/images/icons/tags/betting.png
1343862,194,500,debit,2020-06-09 22:47:47,travel,https://api.kliqr.com/images/icons/tags/travel.png
1287590,194,30000,credit,2020-06-14 0:10:12,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
910889,194,2000,debit,2020-06-18 12:16:05,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
211608,194,1500,credit,2020-06-19 12:03:41,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
2383833,194,30000,debit,2020-06-23 19:48:04,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
564399,194,300000,debit,2020-06-24 21:44:16,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
1765245,194,50400,debit,2020-06-25 13:55:35,education,https://api.kliqr.com/images/icons/tags/education.png
1345141,194,15000,debit,2020-06-27 22:17:08,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1289651,194,1000,credit,2020-07-02 9:14:10,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
17048,194,52.5,debit,2020-07-04 17:55:42,dues,https://api.kliqr.com/images/icons/tags/dues.png
1911469,194,2552.5,debit,2020-07-08 23:15:03,farming,https://api.kliqr.com/images/icons/tags/farming.png
1598520,194,5000,debit,2020-07-09 2:57:01,friends,https://api.kliqr.com/images/icons/tags/friends.png
1942942,194,1700,debit,2020-07-17 20:41:55,gidifarm,https://api.kliqr.com/images/icons/tags/gidifarms.png
1265367,194,5000,credit,2020-07-20 2:55:50,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
959258,194,100,debit,2020-07-22 6:11:39,tax,https://api.kliqr.com/images/icons/tags/tax.png
1278712,194,150000,debit,2020-07-23 2:22:30,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
193791,194,19800,debit,2020-07-26 2:22:30,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
1309119,194,5500,debit,2020-07-27 13:52:11,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
2876593,194,10000,debit,2020-08-03 2:48:37,uber,https://api.kliqr.com/images/icons/tags/uber.png
1586057,194,500,debit,2020-08-11 5:50:30,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
40826,194,68000,debit,2020-08-13 2:27:19,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
2819777,194,52.5,debit,2020-08-16 11:28:10,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
2485500,194,3000,debit,2020-08-18 3:44:12,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
949564,194,2375.75,credit,2020-08-21 9:47:35,family,https://api.kliqr.com/images/icons/tags/family.png
1335895,194,52.5,debit,2020-08-23 17:04:32,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
1286711,194,100,debit,2020-08-24 1:58:56,data,https://api.kliqr.com/images/icons/tags/data.png
564256,194,1500,debit,2020-08-28 10:28:47,car,https://api.kliqr.com/images/icons/tags/car.png
989423,194,113104.28,credit,2020-08-28 13:48:45,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
947794,194,700,debit,2020-09-01 6:59:01,salary,https://api.kliqr.com/images/icons/tags/salary.png
1946877,194,2500,debit,2020-09-03 13:46:01,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
2018526,194,20000,credit,2020-09-06 16:38:07,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
2972156,194,10,debit,2020-09-08 3:45:01,generator,https://api.kliqr.com/images/icons/tags/generator.png
2561917,194,4600,debit,2020-09-10 21:10:36,home,https://api.kliqr.com/images/icons/tags/home.png
32734,194,3000,debit,2020-09-11 17:49:23,fitness,https://api.kliqr.com/images/icons/tags/fitness.png
1566806,194,200,debit,2020-09-13 6:08:25,loan,https://api.kliqr.com/images/icons/tags/loan.png
1278996,194,240000,debit,2020-09-13 20:41:37,lounge & bar,https://api.kliqr.com/images/icons/tags/lounge-and-bar.png
442919,194,5000,credit,2020-09-21 4:36:37,interest,https://api.kliqr.com/images/icons/tags/interest.png
2608120,194,13300,debit,2020-09-27 19:06:43,work,https://api.kliqr.com/images/icons/tags/work.png
2687748,194,14000,debit,2020-10-03 21:42:15,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
3421,194,5000,debit,2020-10-05 3:02:58,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
1330199,194,3000,debit,2020-10-09 20:48:12,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
989311,194,7200,debit,2020-10-14 9:31:56,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
839943,194,10000,debit,2020-10-14 16:44:33,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
1306868,194,5000,credit,2020-10-18 23:16:09,health care,https://api.kliqr.com/images/icons/tags/medication.png
1353982,194,21000,credit,2020-10-20 14:00:32,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
2182901,194,100,debit,2020-10-25 11:25:12,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
3929,194,25000,debit,2020-10-26 23:35:25,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
1940939,194,1200,debit,2020-10-28 3:35:39,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
3415,194,1000,debit,2020-11-01 11:29:37,rent,https://api.kliqr.com/images/icons/tags/rent.png
2775197,194,15000,credit,2020-11-07 8:06:57,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
422013,194,1000,debit,2020-11-11 17:42:53,gym,https://api.kliqr.com/images/icons/tags/gym.png
870606,194,100,debit,2020-11-12 1:05:11,church,https://api.kliqr.com/images/icons/tags/church.png
1233280,194,264000,debit,2020-11-15 0:14:43,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
990800,194,200,debit,2020-11-18 21:35:45,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
428333,194,1832.33,debit,2020-11-19 4:59:31,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
1950639,194,52.5,debit,2020-11-22 15:44:29,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
1941174,194,52000,credit,2020-11-23 23:24:17,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
735826,194,4000,debit,2020-11-24 1:23:43,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
19773,194,49808.71,credit,2020-12-03 23:10:34,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
924071,194,5000,debit,2020-12-04 14:29:48,education,https://api.kliqr.com/images/icons/tags/education.png
2969909,194,6000,debit,2020-12-12 10:53:38,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
2961075,194,1000,debit,2020-12-14 8:14:00,travel,https://api.kliqr.com/images/icons/tags/travel.png
2101474,194,10,debit,2020-12-17 11:59:28,betting,https://api.kliqr.com/images/icons/tags/betting.png
73331,194,10000,debit,2020-12-18 23:32:18,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
943333,194,52.5,debit,2020-12-19 11:27:40,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
1214665,194,10,debit,2020-12-25 4:09:54,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1019250,194,300,debit,2020-12-25 4:36:25,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
1689309,194,24000,credit,2020-12-27 13:58:02,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
2285501,194,1000,debit,2021-01-03 4:37:18,tax,https://api.kliqr.com/images/icons/tags/tax.png
994024,194,200,debit,2021-01-05 4:18:28,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
1353915,194,3000,debit,2021-01-06 3:26:54,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
871839,194,4000,debit,2021-01-11 1:28:25,dues,https://api.kliqr.com/images/icons/tags/dues.png
2079056,194,700,debit,2021-01-12 1:21:41,farming,https://api.kliqr.com/images/icons/tags/farming.png
871775,194,50925,credit,2021-01-12 13:31:51,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
2973615,194,103000,credit,2021-01-14 22:38:18,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
1197418,194,3045,debit,2021-01-26 20:24:56,friends,https://api.kliqr.com/images/icons/tags/friends.png
1941977,194,11000,debit,2021-01-27 1:33:16,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
1365617,194,100,debit,2021-01-28 4:05:44,gidifarm,https://api.kliqr.com/images/icons/tags/gidifarms.png
850543,415,15,debit,2020-02-02 17:47:05,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
1331063,415,323.34,credit,2020-02-05 8:09:10,car,https://api.kliqr.com/images/icons/tags/car.png
1671753,415,2000,credit,2020-02-10 11:22:12,family,https://api.kliqr.com/images/icons/tags/family.png
1379025,415,15000,debit,2020-02-11 22:37:47,bank charges,https://api.kliqr.com/images/icons/tags/bank-charges.png
1273805,415,10000,debit,2020-02-15 11:29:29,data,https://api.kliqr.com/images/icons/tags/data.png
2970104,415,65,debit,2020-02-19 14:07:49,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
792531,415,12.6,debit,2020-02-21 7:01:01,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
965405,415,100,debit,2020-02-22 8:05:01,uber,https://api.kliqr.com/images/icons/tags/uber.png
2096316,415,20550,debit,2020-02-24 6:38:32,dstv,https://api.kliqr.com/images/icons/tags/dstv.png
31253,415,35000,debit,2020-02-28 13:26:58,gotv,https://api.kliqr.com/images/icons/tags/gotv.png
2164586,415,50000,debit,2020-03-01 15:26:13,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
2039516,415,1000,debit,2020-03-06 20:13:49,travel,https://api.kliqr.com/images/icons/tags/travel.png
7880,415,2000,debit,2020-03-09 18:37:15,salary,https://api.kliqr.com/images/icons/tags/salary.png
1459685,415,117988,credit,2020-03-12 18:48:15,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
2973386,415,50,debit,2020-03-19 12:22:39,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
1944089,415,2050,debit,2020-03-25 6:30:20,restaurant & fast food,https://api.kliqr.com/images/icons/tags/restaurant-and-fastfood.png
2056730,415,2030,debit,2020-03-25 19:17:20,shoes,https://api.kliqr.com/images/icons/tags/shoes.png
29887,415,25000,credit,2020-03-25 19:37:30,interest,https://api.kliqr.com/images/icons/tags/interest.png
2006458,415,50000,debit,2020-03-25 22:11:29,loan,https://api.kliqr.com/images/icons/tags/loan.png
2158,415,4000,debit,2020-03-27 0:05:27,generator,https://api.kliqr.com/images/icons/tags/generator.png
1761491,415,4000,debit,2020-04-01 4:06:07,clothing,https://api.kliqr.com/images/icons/tags/clothing.png
392846,415,500,debit,2020-04-05 15:29:46,personal care,https://api.kliqr.com/images/icons/tags/personal-care.png
2967564,415,100,debit,2020-04-06 1:14:35,taxi,https://api.kliqr.com/images/icons/tags/taxi.png
2447579,415,3000,debit,2020-04-09 12:28:40,cash withdrawal,https://api.kliqr.com/images/icons/tags/cash-withdrawal.png
1333939,415,20000,debit,2020-04-11 2:47:44,friends & family,https://api.kliqr.com/images/icons/tags/friends.png
385184,415,65000,credit,2020-04-14 21:12:31,medication & drugs,https://api.kliqr.com/images/icons/tags/medication.png
1237912,415,400,debit,2020-04-18 2:19:22,tithe,https://api.kliqr.com/images/icons/tags/tithe.png
991331,415,1000,credit,2020-04-19 0:38:55,health care,https://api.kliqr.com/images/icons/tags/medication.png
1930165,415,500,debit,2020-04-25 18:36:24,dry cleaning,https://api.kliqr.com/images/icons/tags/laundry.png
1058922,415,5100,debit,2020-04-28 12:26:22,gadgets & electronics,https://api.kliqr.com/images/icons/tags/gadgets.png
816234,415,1000,debit,2020-05-04 17:02:41,cinema,https://api.kliqr.com/images/icons/tags/cinema.png
560131,415,11.99,debit,2020-05-07 4:25:01,gym,https://api.kliqr.com/images/icons/tags/gym.png
2095548,415,1000,credit,2020-05-07 17:54:56,wedding,https://api.kliqr.com/images/icons/tags/wedding.png
816270,415,15,debit,2020-05-09 4:57:52,gift & donations,https://api.kliqr.com/images/icons/tags/gift.png
15622,415,4000,debit,2020-05-11 12:05:25,rent,https://api.kliqr.com/images/icons/tags/rent.png
2191223,415,50052.5,debit,2020-05-14 15:55:18,taxify,https://api.kliqr.com/images/icons/tags/taxify.png
19585,415,80,debit,2020-05-15 12:14:08,church,https://api.kliqr.com/images/icons/tags/church.png
30779,415,60244.73,credit,2020-05-16 9:56:21,airtime,https://api.kliqr.com/images/icons/tags/airtime.png
931338,415,50,debit,2020-05-18 5:42:28,tollgate,https://api.kliqr.com/images/icons/tags/tollgate.png
71014,415,52.5,debit,2020-05-24 8:41:56,real estate,https://api.kliqr.com/images/icons/tags/realestate.png
1195620,415,300,debit,2020-06-02 11:35:17,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1309541,415,129000,debit,2020-06-03 6:39:13,education,https://api.kliqr.com/images/icons/tags/education.png
1994740,415,300,debit,2020-06-03 7:38:15,loan repayment,https://api.kliqr.com/images/icons/tags/loan.png
216166,415,3800,debit,2020-06-04 17:10:42,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
33068,415,5000,debit,2020-06-17 11:25:18,travel,https://api.kliqr.com/images/icons/tags/travel.png
1518579,415,20000,credit,2020-06-19 9:30:02,pocket money,https://api.kliqr.com/images/icons/tags/pocket-money.png
1024338,415,15052.5,debit,2020-06-25 18:28:20,savings & investment,https://api.kliqr.com/images/icons/tags/savings.png
2006851,415,1000,debit,2020-06-27 0:32:59,baby items,https://api.kliqr.com/images/icons/tags/baby-items.png
1275292,415,3000,credit,2020-06-28 0:15:38,betting,https://api.kliqr.com/images/icons/tags/betting.png
2751,415,100,debit,2020-06-28 2:43:47,insurance,https://api.kliqr.com/images/icons/tags/insurance.png
6587,415,50000,debit,2020-07-01 11:58:56,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
885342,415,10000,debit,2020-07-05 4:05:14,friends,https://api.kliqr.com/images/icons/tags/friends.png
1947718,415,8500,debit,2020-07-09 4:26:38,beauty,https://api.kliqr.com/images/icons/tags/beauty.png
827954,415,400,debit,2020-07-09 23:04:51,travel,https://api.kliqr.com/images/icons/tags/travel.png
1521,415,0.09,debit,2020-07-12 8:48:13,betting,https://api.kliqr.com/images/icons/tags/betting.png
2120837,415,3000,debit,2020-07-16 6:22:44,vacation,https://api.kliqr.com/images/icons/tags/vacation.png
1311774,415,30000,credit,2020-07-18 16:19:19,yoga,https://api.kliqr.com/images/icons/tags/yoga.png
1912112,415,5000,debit,2020-07-22 11:15:22,hotel & travel,https://api.kliqr.com/images/icons/tags/hotel.png
2335864,415,200,credit,2020-07-23 8:38:47,bills & utilities,https://api.kliqr.com/images/icons/tags/utility.png
1482487,415,1,debit,2020-07-25 3:32:18,airfare,https://api.kliqr.com/images/icons/tags/airfare.png
1307532,415,500,debit,2020-08-05 10:32:03,food stuff,https://api.kliqr.com/images/icons/tags/food-stuff.png
1405451,415,80000,debit,2020-08-06 22:35:32,car,https://api.kliqr.com/images/icons/tags/car.png
1272962,415,2064,debit,2020-08-07 5:34:01,travel,https://api.kliqr.com/images/icons/tags/travel.png
947708,415,350,debit,2020-08-08 18:46:00,car,https://api.kliqr.com/images/icons/tags/car.png
1274829,415,4500,debit,2020-08-13 4:31:05,isusu & contribution,https://api.kliqr.com/images/icons/tags/isusu.png
2442185,415,3700,credit,2020-08-15 23:35:58,family,https://api.kliqr.com/images/icons/tags/family.png
32450,415,5000,debit,2020-08-16 23:56:38,supermarket & store,https://api.kliqr.com/images/icons/tags/supermarket-and-store.png
2188681,415,2000,credit,2020-08-20 9:29:26,car,https://api.kliqr.com/images/icons/tags/car.png
143886,415,20000,debit,2020-08-26 14:40:51,fuel,https://api.kliqr.com/images/icons/tags/fuel.png
